index,item_id,map_id
3859,B015ZZCMSC,3859
3458,B00THZJIY8,3458
2472,B00DW24JXW,2472
1863,B007K7I83C,1863
2645,B00FXK6O4S,2645
859,B001ADWE78,859
157,B0002KRABU,157
3801,B014W3ZHT4,3801
1455,B0051SRFOK,1455
4319,B01FPG89CE,4319
3903,B016ZJS1FA,3903
2501,B00E81KESA,2501
1425,B004Y4Z7NS,1425
3231,B00NC42Y64,3231
3708,B011M75UX6,3708
1869,B007O6VF52,1869
431,B000H61YF2,431
2930,B00JFPF0UQ,2930
4180,B01CUPV9KC,4180
690,B000T9W5DW,690
228,B00095V0NC,228
2765,B00HKHW9UU,2765
4127,B01C3EFUF0,4127
850,B0019ZE344,850
2275,B00BXJYO6I,2275
2087,B009YSEW80,2087
3477,B00U2H451G,3477
4281,B01EZ68DO4,4281
4268,B01ENFOHN8,4268
3821,B015GDDXJA,3821
1480,B0053PYFH6,1480
1930,B0083GC8SK,1930
999,B001PTGBSK,999
237,B0009RPSJ2,237
3664,B010CUXFD6,3664
4227,B01E1HANLS,4227
1851,B007GDX93E,1851
1797,B0070ZZB70,1797
990,B001PCZ7GO,990
1016,B001S98EBO,1016
3654,B00ZZYJU2U,3654
3164,B00MN5X084,3164
2661,B00G7XU450,2661
1447,B0051IARUE,1447
1291,B0042TPNF2,1291
1341,B004H87UGS,1341
319,B000BQY9K0,319
2994,B00KHC62HQ,2994
2818,B00I5V2EXW,2818
1807,B0075E9T2Y,1807
3649,B00ZPSXBMQ,3649
497,B000IFF4L2,497
2145,B00APT4S7C,2145
1553,B005H1PLOM,1553
1206,B003GXF4K4,1206
3901,B016XMI8CA,3901
80,B00006I9X4,80
870,B001AXD0EY,870
505,B000ILJZN4,505
1701,B00657NOGO,1701
1161,B00336FYKO,1161
3347,B00Q34D0HC,3347
326,B000BVXVJK,326
2031,B0096N8OWI,2031
2609,B00FG7BWHM,2609
104,B0000DD1EA,104
125,B000132VIK,125
816,B001769IRW,816
3234,B00NFR33NQ,3234
2140,B00AOCKWMU,2140
1576,B005KDD0XQ,1576
893,B001CGUIWQ,893
815,B001769ILS,815
4357,B01GP8V1BC,4357
2839,B00IEROC5A,2839
2590,B00F839VNQ,2590
1235,B003STEJAC,1235
4280,B01EYWUWJ8,4280
2690,B00GM4G5ZM,2690
929,B001FCB4JS,929
2954,B00JQK4PNS,2954
243,B0009WG61Q,243
1012,B001R4CMCM,1012
4211,B01DO3RWX2,4211
1446,B0051BFYPO,1446
1278,B0040003KS,1278
2386,B00CVZ428S,2386
1246,B003X3W3PG,1246
3168,B00MN5X4RQ,3168
1538,B005FIWYX8,1538
768,B0013808U0,768
720,B000WGHZYG,720
1747,B006QIOK8S,1747
705,B000UQ3YAW,705
2116,B00ACBKNS6,2116
1775,B006VYXZLK,1775
1650,B005W17HYY,1650
2786,B00HVGK9S4,2786
1253,B003YDNHDW,1253
2278,B00BXXJBSA,2278
1463,B0052P1QBU,1463
1336,B004EMNIQ8,1336
1304,B0045VKF5K,1304
2110,B00A9ZNCJM,2110
673,B000RB5LP6,673
1194,B003EE8N62,1194
2050,B009EU5ZNO,2050
3828,B015I1D1JM,3828
911,B001DZEETO,911
2934,B00JGPAKY6,2934
3795,B014VM9724,3795
1893,B007X5KAV4,1893
487,B000I19D36,487
1408,B004VRZ6CA,1408
1679,B0064GZBJO,1679
4085,B01B5KO0D6,4085
4282,B01EZTPX5I,4282
1180,B003BW6IS2,1180
2314,B00CBFZCTG,2314
3091,B00M049LK4,3091
4350,B01GJJGRF2,4350
842,B00191LTA4,842
1144,B002VBW360,1144
1075,B002711TOG,1075
727,B000Y1DTRG,727
3712,B011SGW6LA,3712
3313,B00PA3UQNI,3313
3509,B00V8JRF4G,3509
811,B001766LZO,811
3294,B00ONO16TI,3294
2919,B00JA3BMDW,2919
482,B000HQIX2O,482
3731,B013BC8MZ8,3731
4222,B01DWMMJTW,4222
1484,B00548SAP0,1484
3302,B00OYK6G78,3302
2471,B00DVQVJYG,2471
2874,B00ITPHXZI,2874
2817,B00I5RNI8G,2817
484,B000I0DUEK,484
883,B001BLMC1M,883
1497,B0057JB9XG,1497
675,B000RGZHFA,675
1993,B008TT5M2A,1993
618,B000NPT6O8,618
583,B000MN3GQ0,583
4216,B01DPS8DPM,4216
921,B001EWEP7W,921
3603,B00YDJ19ZE,3603
4169,B01CP183UA,4169
2189,B00AZG71H4,2189
1542,B005FSSKJA,1542
579,B000MK9WZC,579
2762,B00HG7F37A,2762
1771,B006UKICJA,1771
1556,B005H78ZI0,1556
2384,B00CVHIJDK,2384
1954,B0089EEWYE,1954
1205,B003GSL4RQ,1205
1140,B002UF6NV8,1140
4078,B01AUAG3NM,4078
1704,B00657XV4O,1704
2124,B00AFCH5XS,2124
1615,B005QSMO3W,1615
1595,B005NJW3CQ,1595
4103,B01BN7QFX4,4103
2455,B00DSSNNGE,2455
3325,B00PLKV5H6,3325
2287,B00C32ME6G,2287
4343,B01GBG2H3E,4343
2851,B00IJ67BJA,2851
4174,B01CSBSWX0,4174
2878,B00IXY1Q94,2878
1633,B005UUQNQA,1633
1406,B004VNCFWI,1406
2133,B00AKX87Y8,2133
2649,B00FYGEFYM,2649
2639,B00FT9VYCK,2639
2259,B00BPBDFYQ,2259
1734,B006JJ7BXU,1734
314,B000BQR7BI,314
3429,B00SSZERWQ,3429
3798,B014VM99YU,3798
782,B0013GB0EU,782
255,B000B4GU90,255
895,B001CJTCYS,895
1011,B001QXR2LA,1011
229,B00096SJ1W,229
2170,B00AU6Y78K,2170
1100,B002CTQYMK,1100
2653,B00FZPFQHM,2653
1659,B005Z4QX2A,1659
2794,B00HWROLIG,2794
3864,B0166FFC96,3864
4318,B01FOC6ADE,4318
1798,B0071NBPE4,1798
1995,B008VGVC5C,1995
3120,B00MB3CV6K,3120
1779,B006WQNHI8,1779
285,B000BP7MFK,285
1645,B005VT602W,1645
338,B000CDP1I6,338
303,B000BQN7K8,303
1854,B007GDY3CU,1854
1173,B0038YY2HM,1173
2016,B0094GM004,2016
342,B000CO88C6,342
3381,B00RC0M8Q0,3381
2707,B00GRK4PUS,2707
1795,B0070YZ41Y,1795
2542,B00ELUOERA,2542
1348,B004K6CEZO,1348
1821,B0079JU6J0,1821
3741,B013L31PQ0,3741
272,B000BO4WSG,272
2043,B009E0E9YK,2043
485,B000I159RU,485
1987,B008PEMR0O,1987
2537,B00EHXKS62,2537
208,B0006O1ICY,208
568,B000LWXQ0I,568
2622,B00FIC4UBU,2622
3073,B00LODGP2E,3073
2632,B00FN6PBQY,2632
1653,B005XDCGMY,1653
2904,B00J0HB1YI,2904
728,B000YFT0A2,728
2743,B00H7VEU06,2743
1154,B002YPA9JG,1154
2281,B00BYQSXPI,2281
786,B0013HT2QW,786
1550,B005GRDZO0,1550
730,B000ZH7G1E,730
1224,B003MA5Z1E,1224
2489,B00E4UOKNK,2489
3630,B00YU43WE8,3630
1787,B006ZB9L1C,1787
665,B000QFN3EE,665
2030,B0096HU13O,2030
943,B001HETINI,943
764,B00137NJQQ,764
2091,B009ZXYI1U,2091
2517,B00E945SJG,2517
586,B000MOI9G6,586
1658,B005Z4QWIK,1658
1967,B008DVURH4,1967
1189,B003E48EUC,1189
940,B001GOAIQA,940
3844,B015OT106O,3844
3941,B017NN0HQS,3941
3843,B015NEDDC4,3843
1875,B007OXK3YY,1875
1661,B005Z4RGDU,1661
4102,B01BKSLI9M,4102
3701,B011BLH464,3701
1370,B004O8Z8E2,1370
753,B0012DNFP6,753
539,B000KL1ZCG,539
732,B000ZN30U4,732
1592,B005N1ZCMC,1592
2363,B00CQLORZ0,2363
2640,B00FUA5C8K,2640
1829,B007B2ABRM,1829
1462,B0052IRYVS,1462
881,B001BHGC7G,881
270,B000BN7DLU,270
4333,B01G5BLJ20,4333
914,B001ECQ41W,914
1584,B005LW4DN2,1584
1910,B007ZUDT1K,1910
4344,B01GBJPOYK,4344
987,B001OW76RS,987
4063,B01AFVLE94,4063
85,B00006U0LF,85
992,B001PEZW7Q,992
4056,B01A8S4TZK,4056
838,B00191HNKY,838
23,B00004SZ5J,23
173,B0002YQUCQ,173
970,B001LQNUT0,970
3050,B00LGBM3J8,3050
1507,B0058I44WE,1507
3687,B010UIW82E,3687
403,B000FN3U8G,403
718,B000WEPG5S,718
1261,B003ZWGD88,1261
3223,B00NAK9TWM,3223
4034,B019M5CY1Q,4034
1037,B001VYQ1HU,1037
1630,B005TLUV8Q,1630
3149,B00MHGH9KY,3149
357,B000E60U6Y,357
1566,B005HYCM8M,1566
2183,B00AWS3QV0,2183
218,B0007UQKY8,218
1939,B0084JFWNY,1939
3259,B00NX3LKY6,3259
739,B0010AZT3W,739
1089,B002BBD6X4,1089
4003,B018YT1PTI,4003
879,B001B2QP3C,879
4089,B01B7ATWIM,4089
4143,B01CCA3CPA,4143
3085,B00LVFDLUO,3085
4270,B01ENFOIQE,4270
2628,B00FJXYKJK,2628
956,B001IRVCJC,956
1610,B005QDUDX0,1610
2712,B00GSZ0ZT2,2712
2192,B00AZUDGE2,2192
2801,B00I0TTU1S,2801
1207,B003GXF5DU,1207
941,B001GXFYQU,941
2760,B00HFQPT08,2760
1178,B003AO3E9W,1178
137,B00022749Q,137
141,B00026Z3HC,141
2235,B00BEPQ0KE,2235
3351,B00Q7V49RQ,3351
2495,B00E6BCXQ8,2495
1720,B006EHYD24,1720
260,B000BD5HEA,260
4171,B01CQA3RB0,4171
499,B000IJYRJ8,499
4137,B01C74DL98,4137
3505,B00V3J8JEG,3505
1565,B005HY9IBQ,1565
1597,B005OD7AEM,1597
3043,B00L9OVCQW,3043
4099,B01BHHYIYS,4099
1740,B006NGI8VS,1740
3973,B018B7D05K,3973
4115,B01BWMS09W,4115
1218,B003K0J4IQ,1218
3383,B00RC5B794,3383
955,B001IGDF7A,955
3110,B00M4D051A,3110
3282,B00OCSPCN6,3282
2315,B00CBIF9K0,2315
4193,B01D4QMUVI,4193
626,B000OFKDXA,626
185,B0002YWNLS,185
2353,B00CO9BX6U,2353
133,B0001NA29U,133
3502,B00V334SME,3502
1271,B003ZZUKQ6,1271
1843,B007D5LJ50,1843
4229,B01E1Z5SG0,4229
294,B000BPPR6G,294
731,B000ZM9P90,731
3236,B00NI1JLXU,3236
3445,B00T57J4UQ,3445
1622,B005T8FXN2,1622
32,B00004WCCP,32
2689,B00GJVLPRG,2689
3439,B00SYG035Y,3439
653,B000PHCEM0,653
2484,B00E1IKGC4,2484
2763,B00HGAKDIQ,2763
1113,B002KNOK9W,1113
1977,B008IFYGLS,1977
3497,B00UWVYA30,3497
1045,B00207CO7I,1045
2725,B00GWFTCYW,2725
1682,B0064H0LRU,1682
2778,B00HSRN0J6,2778
3738,B013JILTKO,3738
4196,B01D8D54OM,4196
693,B000TG80WA,693
3321,B00PIVQ3B6,3321
2623,B00FIVZUW4,2623
3786,B014SB12Q2,3786
474,B000HE5DUG,474
3995,B018UPFWC2,3995
1962,B008CE0R40,1962
3169,B00MNG2T6W,3169
3693,B01143UJK2,3693
3629,B00YT1A5ZG,3629
805,B0015T0LZO,805
3897,B016UKOHFW,3897
2112,B00AA5AICU,2112
2106,B00A7OOSNE,2106
2142,B00AOOIJUU,2142
4253,B01EKEMDA6,4253
2317,B00CBKFJVM,2317
1725,B006H8M24G,1725
1187,B003DTLXLA,1187
1724,B006GOL5CQ,1724
3289,B00OIJNYSY,3289
4362,B01GWD9VU8,4362
3679,B010MZ8T2S,3679
93,B0000CBIFC,93
2435,B00DHLRO1C,2435
3870,B0166GCD42,3870
3611,B00YMM6IQW,3611
5,B0000224MY,5
2482,B00E0NDMBM,2482
1482,B00542U3M4,1482
3685,B010TWURRY,3685
3543,B00W8WCPEM,3543
620,B000NQ4PVG,620
853,B0019ZLIXS,853
3873,B0166JFH24,3873
865,B001AQ3OGA,865
3448,B00T774V7U,3448
2519,B00EA22DSG,2519
2626,B00FJV4IVW,2626
2392,B00CWA3WEC,2392
4149,B01CFJES9W,4149
2410,B00D5WE1HS,2410
2431,B00DFSF9GE,2431
2156,B00ARTK9FA,2156
1105,B002FTOFVY,1105
3281,B00OCG91IK,3281
3957,B01823WXP6,3957
197,B00062W6MM,197
1999,B008X18NWK,1999
754,B0012E0REM,754
3075,B00LORGK7U,3075
3230,B00NC2ZWN8,3230
633,B000OQP1K4,633
1222,B003L14CV8,1222
2236,B00BEZVPQ8,2236
4144,B01CCF46EQ,4144
3241,B00NL3YN10,3241
3595,B00XXZB5LW,3595
2195,B00B0Q4KKO,2195
1494,B00563KZO2,1494
995,B001PNO368,995
3759,B0141MQRGI,3759
21,B00004RHKW,21
2940,B00JJ18VIE,2940
2146,B00AQ29T3Q,2146
3390,B00RR0KZRO,3390
1297,B0043YHD4A,1297
2082,B009XUAA4Y,2082
1726,B006HFGC04,1726
1099,B002CTJKSK,1099
98,B0000DCZ9V,98
3355,B00QBTKHAC,3355
560,B000LNOSFO,560
2943,B00JJ4ZQUM,2943
4163,B01CM9II3C,4163
3332,B00PRY1792,3332
4332,B01G3G4QEA,4332
3374,B00R2CDVIW,3374
4008,B0195UYPQ0,4008
358,B000E62TCC,358
3936,B017MYK8XA,3936
875,B001B17078,875
2096,B00A1SQBPE,2096
2757,B00HFDNMN2,2757
2576,B00EZKEGG0,2576
1403,B004V3RALO,1403
843,B00192D0TQ,843
4101,B01BJ3HE0K,4101
3068,B00LN52TO6,3068
1547,B005GFKOYQ,1547
2402,B00CYYMPN0,2402
3855,B015YGQZUS,3855
165,B0002QTJ0E,165
704,B000UOJF66,704
1409,B004VS67V8,1409
1301,B0045DV04I,1301
4295,B01F2VA150,4295
3278,B00O9YQQJM,3278
3197,B00N2W545E,3197
1925,B00835Q5FS,1925
3904,B016ZMXLEI,3904
3204,B00N41CX6G,3204
4070,B01AKUPDLA,4070
1845,B007DQGKC6,1845
3537,B00W4PH6OC,3537
2504,B00E81MNS4,2504
404,B000FOC8EC,404
3566,B00X4N3SLI,3566
700,B000UCIGCW,700
2294,B00C5TRI3Q,2294
76,B00005JRLD,76
4068,B01AIUBCMG,4068
462,B000H9NE5W,462
4026,B019EIEKHC,4026
3932,B017L9GKGK,3932
4291,B01F2LGAYG,4291
2099,B00A31PT52,2099
2312,B00CALRRYO,2312
1644,B005VR49D6,1644
2574,B00EZBHYV8,2574
3393,B00RU1V6T6,3393
3030,B00L0CM3AW,3030
1912,B0080L9FHA,1912
1689,B0064O97VE,1689
2621,B00FHH7CG6,2621
3503,B00V3ABX2A,3503
1513,B00596QVHG,1513
3089,B00LZKR3G8,3089
2809,B00I5093KU,2809
3066,B00LML33TQ,3066
1783,B006Z58ZQK,1783
1254,B003YHEBBK,1254
2952,B00JPHTPCI,2952
4240,B01E8SPBM6,4240
2049,B009EU5ZMA,2049
669,B000R8ZUG4,669
1223,B003L1W4DQ,1223
1700,B00657N7TS,1700
1773,B006UKICQS,1773
191,B00042KJQ4,191
2441,B00DM27H4K,2441
3935,B017MYK5H4,3935
3728,B01335ZEFE,3728
433,B000H9FW16,433
257,B000B868NE,257
2631,B00FMX7E2M,2631
692,B000TG60I6,692
722,B000WJ4XXY,722
1933,B00841YECM,1933
3387,B00RJPXB6Y,3387
2068,B009OJHSGC,2068
2773,B00HRHB5XA,2773
4258,B01EKEMLHQ,4258
2960,B00JQX470G,2960
2342,B00CJI6T4M,2342
3803,B014YB9M86,3803
1511,B0058TX6NQ,1511
2544,B00ENF272C,2544
3196,B00N2EMZB8,3196
2587,B00F4ORTZ6,2587
2011,B0093J2GM4,2011
290,B000BPGSQ4,290
4055,B01A8DIA8M,4055
4022,B019CZHWW2,4022
974,B001MBADFI,974
3447,B00T76JJU0,3447
991,B001PCZHPU,991
2528,B00EDMHKYU,2528
4242,B01E913IJK,4242
1777,B006VYY578,1777
215,B0007LDJ9Q,215
3425,B00SPNM5XY,3425
2423,B00DCCYD6U,2423
1648,B005W16WT0,1648
1404,B004V3SIR4,1404
2174,B00AVSDYFO,2174
2516,B00E8S2ZR6,2516
3705,B011KSFRKS,3705
1922,B00835ITHK,1922
4,B0000224J0,4
3098,B00M0CS56C,3098
2007,B008ZY9CXE,2007
616,B000NPPBVK,616
1984,B008NH4POY,1984
2624,B00FIYLFKC,2624
1997,B008X0NNEY,1997
3559,B00WW4H8XY,3559
2025,B009622HC2,2025
1738,B006L882NM,1738
3912,B017AR5I8Y,3912
3631,B00YW94HA4,3631
3615,B00YQBDPF6,3615
769,B001381E8A,769
1574,B005KCJ4EQ,1574
3513,B00VDRKMTS,3513
2178,B00AWHS7YC,2178
591,B000MX1N2E,591
2381,B00CTS5PLK,2381
4210,B01DM0E7BM,4210
1248,B003XFR75K,1248
2783,B00HUHGYKG,2783
4305,B01FF8ZMYA,4305
1885,B007Q2GWAW,1885
3824,B015I1CWEM,3824
1828,B007B2AA82,1828
371,B000FBT3UC,371
184,B0002YW5P2,184
1239,B003U6HVBC,1239
2862,B00IO4FJ3C,2862
1156,B002ZDK0U0,1156
2947,B00JKV1FWM,2947
1300,B0045CQ01M,1300
2792,B00HWROHMG,2792
458,B000H9M4GM,458
2477,B00DY9IXFI,2477
725,B000WR034O,725
306,B000BQO3PG,306
1989,B008SDGNCK,1989
519,B000JKGOTW,519
7,B0000225HD,7
686,B000SN6GES,686
3589,B00XTJZB8A,3589
3878,B016A2PGH8,3878
2579,B00F33UIJ2,2579
1941,B008562GD0,1941
413,B000FXUQ10,413
2078,B009RUPQGW,2078
689,B000T6DONA,689
598,B000NCUTCO,598
3840,B015M3K5NG,3840
3486,B00UIAG970,3486
2251,B00BLQ0E4O,2251
3455,B00TDOGRW4,3455
1906,B007Y87C9S,1906
170,B0002V37XY,170
3811,B0156P6YVC,3811
2643,B00FX36W7O,2643
1435,B0050GW73C,1435
3564,B00WXHSU14,3564
3963,B0185FFJOS,3963
2417,B00DBS0N0A,2417
150,B0002E1I6Y,150
4118,B01BYD61JK,4118
1688,B0064O952K,1688
239,B0009SPY04,239
3314,B00PCCWEJG,3314
349,B000CZ4DTC,349
2280,B00BYQLGNY,2280
1955,B0089OOA6O,1955
514,B000JCGU8U,514
1245,B003WRMO5W,1245
1525,B005CD2I50,1525
3882,B016D6DSBW,3882
3366,B00QT9DRWY,3366
3931,B017L17Z1C,3931
3367,B00QT9E2VE,3367
94,B0000CBIHF,94
1890,B007VXJK6E,1890
4152,B01CG2HI0E,4152
2503,B00E81L9U2,2503
3839,B015KP2JJ4,3839
2065,B009KB86BU,2065
175,B0002YTLFE,175
3097,B00M0CS4YA,3097
3017,B00KQG7K0Q,3017
25,B00004T82I,25
2521,B00ECGTK4K,2521
3838,B015KP2F5M,3838
1392,B004UQVQ0I,1392
2676,B00GFLEDRE,2676
2119,B00ADEJVXK,2119
3910,B017AJ0IC8,3910
3876,B0167XCHWM,3876
4284,B01F194DHU,4284
2193,B00B0628E4,2193
1944,B0086FSKY4,1944
3740,B013L2Z2MY,3740
3927,B017J97MVE,3927
4320,B01FROBUXE,4320
590,B000MWFFMY,590
3658,B01066Q10K,3658
1686,B0064O8OYK,1686
1983,B008MIRQUE,1983
3076,B00LORGM28,3076
1668,B0060EUA32,1668
913,B001E5ZWT4,913
1801,B0074II2K6,1801
3607,B00YG1PICO,3607
2788,B00HWRO9MY,2788
2089,B009ZDDLVI,2089
882,B001BLKL4W,882
3292,B00OK6CBMU,3292
2674,B00GDH4YCO,2674
242,B0009WG61G,242
2592,B00F9MNMAY,2592
3571,B00X9H22SO,3571
643,B000P0S6TC,643
3041,B00L5IUWZY,3041
4246,B01EC765WI,4246
3135,B00MEDFF7E,3135
2001,B008YA6BWE,2001
4233,B01E6HY7MO,4233
216,B0007LQH86,216
614,B000NJJJSW,614
1197,B003F960Z2,1197
1119,B002NQPEE6,1119
638,B000OVHW24,638
755,B0012IWMLO,755
3285,B00ODSS5J8,3285
1309,B0046HAC8S,1309
331,B000BVZBDO,331
658,B000Q5ZOIW,658
2243,B00BHLE6MO,2243
1274,B003ZZWGJ0,1274
1884,B007Q2GB5S,1884
83,B00006ICOR,83
2899,B00J0H1QNY,2899
3750,B013SBBUGK,3750
2117,B00ACF6QTC,2117
2398,B00CXCFUOY,2398
1757,B006SJIA0Y,1757
1232,B003PDNEBQ,1232
2415,B00D8TROP4,2415
965,B001KVM2H2,965
3773,B014H42CXW,3773
3826,B015I1CZUI,3826
1808,B0076AY6J8,1808
1468,B0052Y4I9S,1468
2246,B00BKFHPJI,2246
804,B0015S6GMM,804
918,B001EPQ62Q,918
619,B000NPUKC0,619
1181,B003BZRIBK,1181
694,B000TG80X4,694
3768,B0147CJTSA,3768
2526,B00EDK5GIE,2526
1091,B002BBGTK6,1091
2681,B00GI2CIQS,2681
1243,B003VAY4SA,1243
3049,B00LGB2N1Q,3049
1868,B007LQC3Q0,1868
566,B000LVMJ7U,566
2355,B00COGNWXA,2355
763,B00132G102,763
3202,B00N40XL86,3202
3942,B017OFTGAS,3942
3024,B00KWFV58O,3024
2313,B00CAO5Z0E,2313
1794,B0070YYOX8,1794
1213,B003JQJO6I,1213
318,B000BQWXTE,318
304,B000BQO15I,304
1932,B0083Z2TQ2,1932
2370,B00CR8ZRE2,2370
1366,B004NQMCWQ,1366
2582,B00F3HUTKG,2582
3981,B018HQQ2T6,3981
2421,B00DCAIU3Y,2421
3666,B010GWZOUW,3666
759,B0012VPGTG,759
2486,B00E1RSUDW,2486
3279,B00OAAUAX8,3279
801,B0015ENO6W,801
959,B001JYQ852,959
4384,B01HEQVQAK,4384
920,B001EUG9PU,920
2220,B00B7GQY3S,2220
3413,B00SE4TFD2,3413
249,B000AMC5WY,249
3103,B00M0UHG5U,3103
64,B00004Z2HY,64
1895,B007XRCUGK,1895
418,B000GFOXM0,418
1445,B00511PK2G,1445
2866,B00IPEZKBW,2866
871,B001AXF416,871
3145,B00MF03VLS,3145
87,B000087KUA,87
3943,B017OMRP5Y,3943
2488,B00E3KWHPE,2488
1892,B007X0OICG,1892
2671,B00GB9L4BI,2671
3269,B00O47ILVA,3269
3162,B00MMYDAQI,3162
1137,B002TTI9JO,1137
1414,B004X2HXPQ,1414
4133,B01C5QR4HS,4133
189,B0002ZPEZY,189
3331,B00PQD7GRQ,3331
2474,B00DWX8PM2,2474
4337,B01G82SJRY,4337
3188,B00MVIYNFW,3188
2467,B00DVGGWC0,2467
2083,B009YA1Q2S,2083
2959,B00JQK54M4,2959
1862,B007K6LHYU,1862
548,B000LDEP0C,548
3182,B00MVIPG80,3182
3717,B0128T2KJ4,3717
2172,B00AUB7M3C,2172
2793,B00HWROKAK,2793
511,B000J2DI2Q,511
2176,B00AWCGLRW,2176
3352,B00Q9YBIJI,3352
3860,B0161KS8DS,3860
2798,B00HWZS7D8,2798
2873,B00ITE2IE0,2873
1680,B0064GZCIE,1680
1160,B0032YYOFS,1160
4104,B01BNE0HBS,4104
2464,B00DVBPPGY,2464
2173,B00AUDQWXQ,2173
2305,B00C7Z9ZAW,2305
4082,B01B3NDFW2,4082
3950,B017SGCWX6,3950
183,B0002YVMVK,183
2255,B00BMLCGF8,2255
2865,B00IP87H5U,2865
347,B000CSS8UE,347
4062,B01ADK3D8W,4062
263,B000BD8MFQ,263
726,B000X92M6I,726
3879,B016APV7SM,3879
1492,B0055HPPSA,1492
2340,B00CIZY9R0,2340
1767,B006UKIABA,1767
142,B00027CCCU,142
3185,B00MVIPNLU,3185
1402,B004V2MYUM,1402
3596,B00XY76XGG,3596
982,B001NSYSSI,982
1050,B002091LQG,1050
3682,B010MZ8UMC,3682
3246,B00NOLPFOS,3246
2122,B00AF1UMJ8,2122
3460,B00THZK97I,3460
2856,B00IMNV0L0,2856
540,B000KL3WJU,540
397,B000FMZ3B4,397
3565,B00X097XLW,3565
1946,B0087RGCGO,1946
16,B00004R9U1,16
2634,B00FNSUS6U,2634
3783,B014OQY40W,3783
2925,B00JERRES6,2925
174,B0002YTBWC,174
2641,B00FVT8I22,2641
1270,B003ZZUJT4,1270
1211,B003JOSPIS,1211
747,B0011YY9YM,747
4113,B01BVATI82,4113
75,B00005JRLC,75
1913,B0080XSES4,1913
3108,B00M40S1UU,3108
416,B000GAT7V2,416
1214,B003JQJP8U,1214
3070,B00LNI44KU,3070
919,B001EQC1VA,919
258,B000B9V20W,258
4110,B01BRUHKYU,4110
2673,B00GD7BW9C,2673
681,B000S75K7S,681
3758,B0141L81KY,3758
3619,B00YSOZFQI,3619
1545,B005GDFQT6,1545
592,B000N2VP3Q,592
4279,B01EY6OQXC,4279
2447,B00DN7MSXY,2447
1069,B0026GO5CA,1069
1986,B008PEMNJY,1986
1029,B001UL4INI,1029
1227,B003O509PY,1227
2687,B00GIYLQPK,2687
529,B000K7U544,529
547,B000LDE9C6,547
3221,B00NAK9JFO,3221
3450,B00T8BJ3SM,3450
493,B000I5LDVC,493
2699,B00GO5X3E0,2699
3907,B0177PN6SI,3907
3019,B00KRRBROE,3019
4132,B01C53HRLY,4132
2768,B00HPNFD5C,2768
3516,B00VEDFAH0,3516
2883,B00IYFOBQW,2883
2034,B009751Y3Q,2034
3555,B00WLIQHQ0,3555
3427,B00SS1BK2A,3427
4244,B01E91Q6OE,4244
3026,B00KX26N8S,3026
53,B00004YYDG,53
3006,B00KMPJ8DS,3006
3388,B00RKNL5GI,3388
3865,B0166FFCCS,3865
3605,B00YER6OU0,3605
1225,B003NAYQH2,1225
4081,B01AXUT6VA,4081
3419,B00SL0U3RG,3419
2560,B00EU70ZL8,2560
2153,B00ARJOWG2,2153
3852,B015W7PWRG,3852
4269,B01ENFOIPK,4269
147,B0002BFZ7U,147
2995,B00KHKHXBC,2995
555,B000LJNJOE,555
3194,B00N1RHASY,3194
1517,B005AWYB2Q,1517
1314,B004A709XM,1314
1580,B005LDG7HQ,1580
4220,B01DU3V0CA,4220
1252,B003YDLX3I,1252
949,B001HWCZH6,949
180,B0002YU4XM,180
3825,B015I1CYFE,3825
533,B000KKUGPO,533
1575,B005KDD0KY,1575
799,B00153HUIG,799
942,B001HBNFG2,942
2991,B00KFKP47O,2991
3192,B00MWLD8UO,3192
3514,B00VE4ZUT2,3514
3542,B00W8FL5BS,3542
153,B0002FTZOA,153
1485,B0054RJ7AS,1485
1303,B0045LQFTK,1303
3636,B00ZAUQZTA,3636
2163,B00ATRYG86,2163
565,B000LPN3YY,565
3993,B018RDZ3HG,3993
4136,B01C6OFIDQ,4136
3391,B00RR0L898,3391
1440,B0050NGB6O,1440
1380,B004S7SPXK,1380
1508,B0058SORF8,1508
3297,B00OU7SW2W,3297
3037,B00L3HXG00,3037
2604,B00FF4UXM6,2604
550,B000LDPX7Q,550
2164,B00AU6XZWO,2164
3752,B013VP0JJM,3752
1878,B007PKBCAA,1878
4204,B01DD07PTW,4204
131,B0001MSC84,131
856,B0019ZYABK,856
4145,B01CDWC60Y,4145
2613,B00FGDP7K4,2613
2570,B00EZ8PR1U,2570
3452,B00TBQMH6O,3452
3614,B00YQBBZ8A,3614
3154,B00MJVQR7I,3154
1873,B007OXK1WI,1873
2060,B009IS86ZG,2060
1442,B0050RJ9OQ,1442
442,B000H9FZC2,442
3421,B00SNM8VIK,3421
2541,B00ELI7SBG,2541
1620,B005SHT3PI,1620
246,B0009XCEUC,246
440,B000H9FXEM,440
2740,B00H4ZSGXC,2740
3253,B00NQB718E,3253
2238,B00BGBDJUK,2238
520,B000JQG338,520
2897,B00J0GQ2OS,2897
2518,B00E9YQQSS,2518
3861,B0161OMDQ2,3861
47,B00004YSW8,47
3962,B0185FDWGU,3962
2427,B00DE7L000,2427
2015,B0094FPJ4O,2015
702,B000UKUHXK,702
1628,B005TGNNAO,1628
3401,B00S298KJO,3401
2993,B00KH7RFVI,2993
2502,B00E81L0A6,2502
1479,B0053PYFGM,1479
3228,B00NB3SYGK,3228
1985,B008P5QF1K,1985
